fid,objectid,shape_leng,zonecode,coate,name_ky,name_ru,name_en,uslcode,primechani,Lon_sum,Lon_mean,Lat_sum,Lat_mean,BALcomplet,BALcompl_1,BELcomplet,BELcompl_1,CHcomplete,CHcomple_1,EAcomplete,EAcomple_1,NFcomplete,NFcomple_1,STcomplete,STcomple_1,SFcomplete,SFcomple_1,SUcomplete,SUcomple_1,ISKcomplet,ISKcompl_1,ISHAMcompl,ISHAMcom_1,BALext_sum,BALext_mea,BALmod_sum,BALmod_mea,BALslight_,BALsligh_1,BALno_sum,BALno_mean,BELext_sum,BELext_mea,BELmod_sum,BELmod_mea,BELslight_,BELsligh_1,BELno_sum,BELno_mean,CHext_sum,CHext_mean,CHmod_sum,CHmod_mean,CHslight_s,CHslight_m,CHno_sum,CHno_mean,EAext_sum,EAext_mean,EAmod_sum,EAmod_mean,EAslight_s,EAslight_m,EAno_sum,EAno_mean,NFext_sum,NFext_mean,NFmod_sum,NFmod_mean,NFslight_s,NFslight_m,NFno_sum,NFno_mean,SText_sum,SText_mean,STmod_sum,STmod_mean,STslight_s,STslight_m,STno_sum,STno_mean,SFext_sum,SFext_mean,SFmod_sum,SFmod_mean,SFslight_s,SFslight_m,SFno_sum,SFno_mean,SUext_sum,SUext_mean,SUmod_sum,SUmod_mean,SUslight_s,SUslight_m,SUno_sum,SUno_mean,ISKext_sum,ISKext_mea,ISKmod_sum,ISKmod_mea,ISKslight_,ISKsligh_1,ISKno_sum,ISKno_mean,ISHAMext_s,ISHAMext_m,ISHAMmod_s,ISHAMmod_m,ISHAMsligh,ISHAMsli_1,ISHAMno_su,ISHAMno_me,Lon_sum_2,Lon_mean_2,Lat_sum_2,Lat_mean_2,BALoccupan,BALoccup_1,BALstructu,BALstruc_1,BELoccupan,BELoccup_1,BELstructu,BELstruc_1,CHoccupant,CHoccupa_1,CHstructur,CHstruct_1,EAoccupant,EAoccupa_1,EAstructur,EAstruct_1,NFoccupant,NFoccupa_1,NFstructur,NFstruct_1,SToccupant,SToccupa_1,STstructur,STstruct_1,SFoccupant,SFoccupa_1,SFstructur,SFstruct_1,SUoccupant,SUoccupa_1,SUstructur,SUstruct_1,ISKoccupan,ISKoccup_1,ISKstructu,ISKstruc_1,ISHAMoccup,ISHAMocc_1,ISHAMstruc,ISHAMstr_1
1,2,64613.980537000003096,1-02,,???????????? ?????,???????????? ?????,Pervomaiskii  region,,,15509.742500,74.566070,8923.843300,42.903093,8.091432,0.038901,140.054954,0.673341,336.334096,1.616991,88.305863,0.424547,626.398125,3.011529,537.567706,2.584460,225.524740,1.084254,9.124756,0.043869,918.303928,4.414923,851.220240,4.092405,11.940253,0.057405,47.140480,0.226637,423.092525,2.034099,4500.735339,21.638151,122.916913,0.590947,329.411949,1.583711,1361.163904,6.544057,3037.452339,14.603136,236.819069,1.138553,542.133557,2.606411,1643.941873,7.903567,2231.771408,10.729670,85.975478,0.413344,248.668214,1.195520,1179.454080,5.670452,3388.596514,16.291329,323.036720,1.553061,646.242275,3.106934,1626.841053,7.821351,1768.481834,8.502317,326.210900,1.568322,675.255616,3.246421,1703.872060,8.191693,1748.093756,8.404297,177.226621,0.852051,438.151933,2.106500,1526.293381,7.337949,2623.803395,12.614439,13.355752,0.064210,52.822884,0.253956,462.369012,2.222928,4453.327391,21.410228,444.619950,2.137596,808.465439,3.886853,1624.325212,7.809256,1195.285546,5.746565,428.533176,2.060256,794.093803,3.817759,1645.640381,7.911733,1271.512346,6.113040,15509.742500,74.566070,8923.843300,42.903093,2.316819,0.011139,13402383.724320,64434.537136,43.686257,0.210030,86111088.357000,413995.617101,140.201359,0.674045,183472354.320000,882078.626538,31.177383,0.149891,66634925.033000,320360.216505,162.481176,0.781160,207208601.960000,996195.201731,255.160035,1.226731,276570157.160000,1329664.217115,92.824923,0.446274,136950570.988000,658416.206673,3.389100,0.016294,16337952.324510,78547.847714,490.109408,2.356295,439734052.560000,2114106.021923,457.291626,2.198517,416683923.780000,2003288.095096
