fid,objectid,shape_leng,zonecode,coate,name_ky,name_ru,name_en,uslcode,primechani,Lon_sum,Lon_mean,Lat_sum,Lat_mean,BALcomplet,BALcompl_1,BELcomplet,BELcompl_1,CHcomplete,CHcomple_1,EAcomplete,EAcomple_1,NFcomplete,NFcomple_1,STcomplete,STcomple_1,SFcomplete,SFcomple_1,SUcomplete,SUcomple_1,ISKcomplet,ISKcompl_1,ISHAMcompl,ISHAMcom_1,BALext_sum,BALext_mea,BALmod_sum,BALmod_mea,BALslight_,BALsligh_1,BALno_sum,BALno_mean,BELext_sum,BELext_mea,BELmod_sum,BELmod_mea,BELslight_,BELsligh_1,BELno_sum,BELno_mean,CHext_sum,CHext_mean,CHmod_sum,CHmod_mean,CHslight_s,CHslight_m,CHno_sum,CHno_mean,EAext_sum,EAext_mean,EAmod_sum,EAmod_mean,EAslight_s,EAslight_m,EAno_sum,EAno_mean,NFext_sum,NFext_mean,NFmod_sum,NFmod_mean,NFslight_s,NFslight_m,NFno_sum,NFno_mean,SText_sum,SText_mean,STmod_sum,STmod_mean,STslight_s,STslight_m,STno_sum,STno_mean,SFext_sum,SFext_mean,SFmod_sum,SFmod_mean,SFslight_s,SFslight_m,SFno_sum,SFno_mean,SUext_sum,SUext_mean,SUmod_sum,SUmod_mean,SUslight_s,SUslight_m,SUno_sum,SUno_mean,ISKext_sum,ISKext_mea,ISKmod_sum,ISKmod_mea,ISKslight_,ISKsligh_1,ISKno_sum,ISKno_mean,ISHAMext_s,ISHAMext_m,ISHAMmod_s,ISHAMmod_m,ISHAMsligh,ISHAMsli_1,ISHAMno_su,ISHAMno_me,Lon_sum_2,Lon_mean_2,Lat_sum_2,Lat_mean_2,BALoccupan,BALoccup_1,BALstructu,BALstruc_1,BELoccupan,BELoccup_1,BELstructu,BELstruc_1,CHoccupant,CHoccupa_1,CHstructur,CHstruct_1,EAoccupant,EAoccupa_1,EAstructur,EAstruct_1,NFoccupant,NFoccupa_1,NFstructur,NFstruct_1,SToccupant,SToccupa_1,STstructur,STstruct_1,SFoccupant,SFoccupa_1,SFstructur,SFstruct_1,SUoccupant,SUoccupa_1,SUstructur,SUstruct_1,ISKoccupan,ISKoccup_1,ISKstructu,ISKstruc_1,ISHAMoccup,ISHAMocc_1,ISHAMstruc,ISHAMstr_1
1,1,44843.019158700000844,1-04,,??????????? ?????,?????????,Oktiabrskii region,,,18737.121500,74.649886,10753.000100,42.840638,11.959625,0.047648,90.447997,0.360351,547.394336,2.180854,85.008259,0.338678,215.547218,0.858754,1239.174194,4.936949,361.220439,1.439125,4.442895,0.017701,2420.537254,9.643575,2421.405883,9.647035,16.175121,0.064443,61.393014,0.244594,531.201973,2.116343,6412.270229,25.546893,90.051511,0.358771,268.023969,1.067825,1405.491350,5.599567,5178.985299,20.633408,340.359380,1.356013,754.318461,3.005253,2272.116322,9.052256,3118.811537,12.425544,85.616090,0.341100,257.690836,1.026657,1370.917822,5.461824,5233.766832,20.851661,169.861621,0.676740,434.161406,1.729727,1735.643368,6.914914,4477.786381,17.839786,552.000184,2.199204,1030.030676,4.103708,2295.960831,9.147254,1915.834093,7.632805,253.871259,1.011439,606.953977,2.418143,2102.843574,8.377863,3708.110603,14.773349,7.280612,0.029006,31.595200,0.125877,350.928466,1.398121,6638.752838,26.449214,734.817656,2.927560,1142.273430,4.550890,1841.780421,7.337771,893.591236,3.560124,732.077194,2.916642,1138.838349,4.537205,1841.354694,7.336074,899.323962,3.582964,18737.121500,74.649886,10753.000100,42.840638,1.131698,0.004509,11337719.180100,45170.195937,13.726076,0.054686,49803738.587000,198421.269271,99.701114,0.397216,172907607.975000,688874.932171,15.177542,0.060468,51490066.149000,205139.705773,45.034608,0.179421,99855672.407000,397831.364171,252.058523,1.004217,325712520.080000,1297659.442550,65.115160,0.259423,129086014.328000,514286.909673,0.643439,0.002564,8384414.602830,33404.042242,611.948201,2.438041,617420348.180000,2459842.024622,608.217142,2.423176,614247135.630000,2447199.743546
