lon,lat,vs30,z1pt0,z2pt5,vs30measured
74.39557,42.91667,2.892750E+02,4.667536E+02,1.832204E+00,0
74.39548,42.92568,2.898587E+02,4.663363E+02,1.827984E+00,0
74.39539,42.93468,2.872019E+02,4.682193E+02,1.847341E+00,0
74.39530,42.94369,2.888291E+02,4.670709E+02,1.835440E+00,0
74.39522,42.95269,2.888801E+02,4.670346E+02,1.835070E+00,0
74.39513,42.96170,2.899765E+02,4.662520E+02,1.827134E+00,0
74.39504,42.97070,2.839258E+02,4.704860E+02,1.871747E+00,0
74.39495,42.97971,2.675382E+02,4.809174E+02,2.003476E+00,0
74.39486,42.98871,2.659597E+02,4.818431E+02,2.017085E+00,0
74.39478,42.99771,2.623336E+02,4.839186E+02,2.049013E+00,0
74.39469,43.00672,2.572964E+02,4.866842E+02,2.094967E+00,0
74.39460,43.01572,2.431135E+02,4.937530E+02,2.235362E+00,0
74.39451,43.02473,2.282841E+02,5.000649E+02,2.402245E+00,0
74.39442,43.03373,2.197052E+02,5.032437E+02,2.509852E+00,0
74.39433,43.04274,2.666375E+02,4.814471E+02,2.011221E+00,0
74.39424,43.05174,3.061589E+02,4.539026E+02,1.717079E+00,0
74.39416,43.06075,2.835091E+02,4.707699E+02,1.874895E+00,0
74.39407,43.06975,3.000729E+02,4.587224E+02,1.756976E+00,0
74.39398,43.07876,3.357718E+02,4.274931E+02,1.544967E+00,0
74.39389,43.08776,2.774833E+02,4.747663E+02,1.921544E+00,0
74.39380,43.09676,2.793743E+02,4.735343E+02,1.906672E+00,0
74.40988,42.70062,5.802001E+02,1.429901E+02,8.263812E-01,0
74.40979,42.70962,5.076116E+02,2.197430E+02,9.629093E-01,0
74.40971,42.71863,2.200588E+02,5.031194E+02,2.505239E+00,0
74.40962,42.72763,2.908289E+02,4.656388E+02,1.821009E+00,0
74.40954,42.73664,6.470752E+02,9.168351E+01,7.294260E-01,0
74.40945,42.74564,7.858442E+02,3.435815E+01,5.840482E-01,0
74.40937,42.75465,8.649671E+02,1.968023E+01,5.233425E-01,0
74.40928,42.76365,7.813506E+02,3.547480E+01,5.878921E-01,0
74.40920,42.77266,6.917719E+02,6.711507E+01,6.757655E-01,0
74.40911,42.78166,7.109329E+02,5.859851E+01,6.549703E-01,0
74.40902,42.79067,6.875853E+02,6.912640E+01,6.804745E-01,0
74.40894,42.79967,5.951639E+02,1.298684E+02,8.026556E-01,0
74.40885,42.80868,3.961992E+02,3.603882E+02,1.278499E+00,0
74.40877,42.81768,3.728150E+02,3.881352E+02,1.370645E+00,0
74.40868,42.82669,3.571047E+02,4.056046E+02,1.439844E+00,0
74.40859,42.83569,3.343919E+02,4.288297E+02,1.552262E+00,0
74.40851,42.84470,3.144529E+02,4.469962E+02,1.665366E+00,0
74.40842,42.85370,3.139544E+02,4.474222E+02,1.668393E+00,0
74.40834,42.86271,3.059590E+02,4.540644E+02,1.718363E+00,0
74.40825,42.87171,3.016796E+02,4.574703E+02,1.746276E+00,0
74.40817,42.88072,2.927865E+02,4.642146E+02,1.807087E+00,0
74.40808,42.88972,2.885845E+02,4.672444E+02,1.837220E+00,0
74.40799,42.89873,2.923589E+02,4.645277E+02,1.810112E+00,0
74.40791,42.90773,2.903752E+02,4.659657E+02,1.824264E+00,0
74.40782,42.91674,2.819092E+02,4.718511E+02,1.887072E+00,0
74.40773,42.92574,2.788503E+02,4.738774E+02,1.910772E+00,0
74.40765,42.93475,2.837426E+02,4.706110E+02,1.873130E+00,0
74.40756,42.94375,2.936742E+02,4.635616E+02,1.800840E+00,0
74.40748,42.95276,2.942044E+02,4.631695E+02,1.797128E+00,0
74.40739,42.96176,2.905235E+02,4.658589E+02,1.823200E+00,0
74.40730,42.97076,2.894099E+02,4.666573E+02,1.831228E+00,0
74.40722,42.97977,2.713629E+02,4.786164E+02,1.971205E+00,0
74.40713,42.98877,2.737231E+02,4.771566E+02,1.951773E+00,0
74.40704,42.99778,2.671752E+02,4.811313E+02,2.006591E+00,0
74.40696,43.00678,2.578767E+02,4.863724E+02,2.089575E+00,0
74.40687,43.01579,2.698242E+02,4.795518E+02,1.984070E+00,0
74.40678,43.02479,2.794052E+02,4.735138E+02,1.906431E+00,0
74.40670,43.03380,2.891693E+02,4.668289E+02,1.832971E+00,0
74.40661,43.04280,3.052783E+02,4.546131E+02,1.722747E+00,0
74.40652,43.05181,3.083134E+02,4.521460E+02,1.703359E+00,0
74.40644,43.06081,3.183786E+02,4.435923E+02,1.641896E+00,0
74.40635,43.06982,3.173863E+02,4.444608E+02,1.647769E+00,0
74.40626,43.07882,2.991286E+02,4.594511E+02,1.763323E+00,0
74.40618,43.08782,2.840983E+02,4.703680E+02,1.870447E+00,0
74.40609,43.09683,2.806364E+02,4.727007E+02,1.896867E+00,0
74.42209,42.70068,6.800997E+02,7.286449E+01,6.890494E-01,0
74.42200,42.70969,5.778481E+02,1.451405E+02,8.302305E-01,0
74.42192,42.71869,5.157838E+02,2.101221E+02,9.454762E-01,0
74.42184,42.72770,4.432808E+02,3.006581E+02,1.124379E+00,0
74.42175,42.73670,7.340292E+02,4.971519E+01,6.314477E-01,0
74.42167,42.74571,8.616877E+02,2.013403E+01,5.256216E-01,0
74.42159,42.75471,7.223439E+02,5.403148E+01,6.431471E-01,0
74.42150,42.76372,6.956341E+02,6.530867E+01,6.714752E-01,0
74.42142,42.77272,6.865408E+02,6.963698E+01,6.816589E-01,0
74.42133,42.78173,6.930930E+02,6.649190E+01,6.742920E-01,0
74.42125,42.79073,6.502976E+02,8.967106E+01,7.252924E-01,0
74.42117,42.79974,5.619985E+02,1.602500E+02,8.570707E-01,0
74.42108,42.80874,4.918413E+02,2.388598E+02,9.983110E-01,0
74.42100,42.81775,4.474054E+02,2.953285E+02,1.112529E+00,0
74.42091,42.82675,4.148366E+02,3.371542E+02,1.213004E+00,0
74.42083,42.83576,3.333092E+02,4.298714E+02,1.558032E+00,0
74.42075,42.84476,3.111440E+02,4.497980E+02,1.685643E+00,0
74.42066,42.85377,3.043470E+02,4.553596E+02,1.728779E+00,0
74.42058,42.86277,3.047112E+02,4.550684E+02,1.726415E+00,0
74.42049,42.87178,3.025934E+02,4.567519E+02,1.740245E+00,0
74.42041,42.88078,2.933902E+02,4.637712E+02,1.802835E+00,0
74.42033,42.88979,2.873943E+02,4.680844E+02,1.845927E+00,0
74.42024,42.89879,2.942005E+02,4.631725E+02,1.797155E+00,0
74.42016,42.90779,2.934784E+02,4.637062E+02,1.802214E+00,0
74.42007,42.91680,2.816897E+02,4.719983E+02,1.888755E+00,0
74.41999,42.92580,2.801387E+02,4.730304E+02,1.900722E+00,0
74.41990,42.93481,2.851031E+02,4.696783E+02,1.862907E+00,0
74.41982,42.94381,2.844964E+02,4.700956E+02,1.867453E+00,0
74.41973,42.95282,2.826285E+02,4.713669E+02,1.881579E+00,0
74.41965,42.96182,2.882504E+02,4.674811E+02,1.839657E+00,0
74.41956,42.97083,2.941948E+02,4.631768E+02,1.797195E+00,0
74.41948,42.97983,2.722810E+02,4.780523E+02,1.963603E+00,0
74.41940,42.98884,2.789701E+02,4.737990E+02,1.909834E+00,0
74.41931,42.99784,2.800591E+02,4.730829E+02,1.901340E+00,0
74.41923,43.00685,2.718400E+02,4.783241E+02,1.967248E+00,0
74.41914,43.01585,2.889203E+02,4.670061E+02,1.834778E+00,0
74.41906,43.02486,2.968332E+02,4.612018E+02,1.778933E+00,0
74.41897,43.03386,2.686441E+02,4.802601E+02,1.994044E+00,0
74.41889,43.04286,2.503225E+02,4.902901E+02,2.161871E+00,0
74.41880,43.05187,2.750906E+02,4.762964E+02,1.940677E+00,0
74.41872,43.06087,2.865992E+02,4.686408E+02,1.851786E+00,0
74.41863,43.06988,2.809341E+02,4.725027E+02,1.894567E+00,0
74.41855,43.07888,2.856170E+02,4.693235E+02,1.859074E+00,0
74.41846,43.08789,2.886690E+02,4.671845E+02,1.836605E+00,0
74.41838,43.09689,2.777052E+02,4.746226E+02,1.919788E+00,0
74.43430,42.70074,6.814832E+02,7.215972E+01,6.874496E-01,0
74.43421,42.70975,5.205186E+02,2.046473E+02,9.356436E-01,0
74.43413,42.71875,5.831768E+02,1.403027E+02,8.215580E-01,0
74.43405,42.72776,5.659634E+02,1.563697E+02,8.502046E-01,0
74.43397,42.73676,6.850228E+02,7.038537E+01,6.833873E-01,0
74.43389,42.74577,8.976333E+02,1.571032E+01,5.016124E-01,0
74.43381,42.75477,7.547812E+02,4.287378E+01,6.116263E-01,0
74.43372,42.76378,7.659201E+02,3.959856E+01,6.014612E-01,0
74.43364,42.77278,7.462004E+02,4.558104E+01,6.196792E-01,0
74.43356,42.78179,7.229269E+02,5.380769E+01,6.425539E-01,0
74.43348,42.79079,6.258959E+02,1.059225E+02,7.577311E-01,0
74.43339,42.79980,5.072984E+02,2.201158E+02,9.635895E-01,0
74.43331,42.80880,5.209877E+02,2.041091E+02,9.346799E-01,0
74.43323,42.81781,4.861669E+02,2.458928E+02,1.011652E+00,0
74.43315,42.82681,4.547183E+02,2.858880E+02,1.092084E+00,0
74.43307,42.83582,4.025045E+02,3.526184E+02,1.255613E+00,0
74.43298,42.84482,3.482911E+02,4.149194E+02,1.481602E+00,0
74.43290,42.85383,3.179199E+02,4.439944E+02,1.644607E+00,0
74.43282,42.86283,2.991334E+02,4.594476E+02,1.763291E+00,0
74.43274,42.87184,3.055029E+02,4.544321E+02,1.721298E+00,0
74.43265,42.88084,3.067520E+02,4.534215E+02,1.713281E+00,0
74.43257,42.88985,2.980289E+02,4.602936E+02,1.770768E+00,0
74.43249,42.89885,2.893516E+02,4.666989E+02,1.831650E+00,0
74.43241,42.90786,2.755727E+02,4.759906E+02,1.936793E+00,0
74.43232,42.91686,2.774454E+02,4.747908E+02,1.921846E+00,0
74.43224,42.92587,2.942907E+02,4.631057E+02,1.796524E+00,0
74.43216,42.93487,2.912557E+02,4.653300E+02,1.817957E+00,0
74.43208,42.94388,2.814801E+02,4.721385E+02,1.890364E+00,0
74.43199,42.95288,2.783530E+02,4.742021E+02,1.914678E+00,0
74.43191,42.96188,2.763965E+02,4.754652E+02,1.930191E+00,0
74.43183,42.97089,2.807507E+02,4.726248E+02,1.895983E+00,0
74.43174,42.97989,2.662220E+02,4.816901E+02,2.014812E+00,0
74.43166,42.98890,2.487306E+02,4.910777E+02,2.177706E+00,0
74.43158,42.99790,2.607661E+02,4.847939E+02,2.063109E+00,0
74.43150,43.00691,2.688284E+02,4.801502E+02,1.992480E+00,0
74.43141,43.01591,2.648050E+02,4.825117E+02,2.027151E+00,0
74.43133,43.02492,2.732272E+02,4.774659E+02,1.955825E+00,0
74.43125,43.03392,2.778711E+02,4.745151E+02,1.918478E+00,0
74.43116,43.04293,2.585296E+02,4.860195E+02,2.083539E+00,0
74.43108,43.05193,2.629206E+02,4.835876E+02,2.043780E+00,0
74.43100,43.06094,3.009923E+02,4.580077E+02,1.750839E+00,0
74.43091,43.06994,3.103105E+02,4.504940E+02,1.690824E+00,0
74.43083,43.07894,3.102829E+02,4.505170E+02,1.690996E+00,0
74.43075,43.08795,2.699624E+02,4.794684E+02,1.982908E+00,0
74.43066,43.09695,2.621789E+02,4.840058E+02,2.050395E+00,0
74.44651,42.70080,5.937296E+02,1.310842E+02,8.048743E-01,0
74.44643,42.70981,6.094410E+02,1.182471E+02,7.811807E-01,0
74.44635,42.71881,6.014738E+02,1.246246E+02,7.930298E-01,0
74.44627,42.72782,6.192523E+02,1.107626E+02,7.670382E-01,0
74.44619,42.73682,6.644314E+02,8.130385E+01,7.076696E-01,0
74.44611,42.74583,5.176733E+02,2.079282E+02,9.415293E-01,0
74.44602,42.75483,9.000000E+02,1.545801E+01,5.001037E-01,0
74.44594,42.76384,8.565764E+02,2.086359E+01,5.292114E-01,0
74.44586,42.77284,7.487591E+02,4.475637E+01,6.172572E-01,0
74.44578,42.78185,6.906553E+02,6.764600E+01,6.770153E-01,0
74.44570,42.79085,6.141795E+02,1.145818E+02,7.742900E-01,0
74.44562,42.79986,5.516010E+02,1.707380E+02,8.755771E-01,0
74.44554,42.80886,5.495948E+02,1.728130E+02,8.792346E-01,0
74.44546,42.81787,5.195900E+02,2.057150E+02,9.375564E-01,0
74.44538,42.82687,4.805092E+02,2.529742E+02,1.025290E+00,0
74.44530,42.83588,4.376569E+02,3.079217E+02,1.140923E+00,0
74.44522,42.84488,3.737899E+02,3.870175E+02,1.366557E+00,0
74.44514,42.85389,3.270204E+02,4.357985E+02,1.592355E+00,0
74.44506,42.86289,2.969168E+02,4.611385E+02,1.778358E+00,0
74.44498,42.87190,3.126198E+02,4.485559E+02,1.676543E+00,0
74.44490,42.88090,3.123579E+02,4.487773E+02,1.678151E+00,0
74.44482,42.88991,2.979134E+02,4.603816E+02,1.771555E+00,0
74.44474,42.89891,2.945500E+02,4.629131E+02,1.794716E+00,0
74.44466,42.90792,2.863064E+02,4.688451E+02,1.853954E+00,0
74.44458,42.91692,2.734023E+02,4.773569E+02,1.954393E+00,0
74.44449,42.92593,2.845114E+02,4.700852E+02,1.867340E+00,0
74.44441,42.93493,2.935204E+02,4.636750E+02,1.801919E+00,0
74.44433,42.94394,2.886020E+02,4.672319E+02,1.837093E+00,0
74.44425,42.95294,2.824765E+02,4.714692E+02,1.882738E+00,0
74.44417,42.96194,2.781973E+02,4.743033E+02,1.915904E+00,0
74.44409,42.97095,2.748911E+02,4.764225E+02,1.942289E+00,0
74.44401,42.97995,2.658990E+02,4.818785E+02,2.017612E+00,0
74.44393,42.98896,2.568968E+02,4.868975E+02,2.098697E+00,0
74.44385,42.99796,2.719226E+02,4.782730E+02,1.966565E+00,0
74.44376,43.00697,2.804029E+02,4.728556E+02,1.898674E+00,0
74.44368,43.01597,2.843300E+02,4.702097E+02,1.868704E+00,0
74.44360,43.02498,2.842111E+02,4.702911E+02,1.869598E+00,0
74.44352,43.03398,2.698934E+02,4.795100E+02,1.983489E+00,0
74.44344,43.04299,2.593139E+02,4.855928E+02,2.076332E+00,0
74.44336,43.05199,2.633915E+02,4.833206E+02,2.039601E+00,0
74.44328,43.06100,2.942436E+02,4.631407E+02,1.796854E+00,0
74.44319,43.07000,3.097117E+02,4.509919E+02,1.694564E+00,0
74.44311,43.07900,2.913288E+02,4.652770E+02,1.817436E+00,0
74.44303,43.08801,2.762810E+02,4.755389E+02,1.931114E+00,0
74.44295,43.09701,2.606698E+02,4.848474E+02,2.063982E+00,0
74.45871,42.70086,6.015513E+02,1.245612E+02,7.929130E-01,0
74.45864,42.70987,6.263204E+02,1.056194E+02,7.571434E-01,0
74.45856,42.71887,6.607642E+02,8.340426E+01,7.121647E-01,0
74.45848,42.72788,5.113335E+02,2.153352E+02,9.548958E-01,0
74.45840,42.73688,6.072747E+02,1.199544E+02,7.843698E-01,0
74.45832,42.74589,8.211442E+02,2.675173E+01,5.554152E-01,0
74.45824,42.75489,9.000000E+02,1.545801E+01,5.001037E-01,0
74.45817,42.76390,8.308026E+02,2.499154E+01,5.480347E-01,0
74.45809,42.77290,7.223831E+02,5.401640E+01,6.431072E-01,0
74.45801,42.78191,6.174608E+02,1.120991E+02,7.695847E-01,0
74.45793,42.79091,5.800009E+02,1.431714E+02,8.267063E-01,0
74.45785,42.79992,5.707911E+02,1.517354E+02,8.419833E-01,0
74.45777,42.80892,5.616581E+02,1.605863E+02,8.576651E-01,0
74.45769,42.81793,5.551584E+02,1.670992E+02,8.691619E-01,0
74.45762,42.82693,5.300839E+02,1.938247E+02,9.163542E-01,0
74.45754,42.83594,4.913540E+02,2.394608E+02,9.994432E-01,0
74.45746,42.84494,4.476528E+02,2.950089E+02,1.111826E+00,0
74.45738,42.85395,3.844519E+02,3.745590E+02,1.323288E+00,0
74.45730,42.86295,2.937622E+02,4.634969E+02,1.800222E+00,0
74.45722,42.87196,2.962195E+02,4.616648E+02,1.783149E+00,0
74.45714,42.88096,3.099741E+02,4.507738E+02,1.692923E+00,0
74.45706,42.88997,3.028567E+02,4.565437E+02,1.738514E+00,0
74.45698,42.89897,2.886778E+02,4.671785E+02,1.836542E+00,0
74.45691,42.90797,2.877835E+02,4.678107E+02,1.843072E+00,0
74.45683,42.91698,2.918575E+02,4.648931E+02,1.813670E+00,0
74.45675,42.92598,2.874752E+02,4.680276E+02,1.845333E+00,0
74.45667,42.93499,2.827753E+02,4.712676E+02,1.880462E+00,0
74.45659,42.94399,2.887799E+02,4.671056E+02,1.835799E+00,0
74.45651,42.95300,2.891752E+02,4.668249E+02,1.832928E+00,0
74.45643,42.96200,2.821233E+02,4.717073E+02,1.885433E+00,0
74.45635,42.97101,2.778820E+02,4.745081E+02,1.918392E+00,0
74.45627,42.98001,2.687993E+02,4.801676E+02,1.992726E+00,0
74.45619,42.98902,2.748514E+02,4.764477E+02,1.942610E+00,0
74.45611,42.99802,2.721392E+02,4.781399E+02,1.964773E+00,0
74.45603,43.00703,2.583622E+02,4.861104E+02,2.085084E+00,0
74.45595,43.01603,2.640672E+02,4.829355E+02,2.033631E+00,0
74.45588,43.02504,2.800779E+02,4.730706E+02,1.901194E+00,0
74.45580,43.03404,2.814175E+02,4.721804E+02,1.890845E+00,0
74.45572,43.04305,3.017274E+02,4.574328E+02,1.745960E+00,0
74.45564,43.05205,2.951477E+02,4.624681E+02,1.790559E+00,0
74.45556,43.06105,3.233656E+02,4.391447E+02,1.612960E+00,0
74.45548,43.07006,3.352877E+02,4.279632E+02,1.547518E+00,0
74.45540,43.07906,3.044388E+02,4.552860E+02,1.728182E+00,0
74.45532,43.08807,2.948876E+02,4.626620E+02,1.792365E+00,0
74.45524,43.09707,2.856687E+02,4.692877E+02,1.858688E+00,0
74.47092,42.70092,6.098996E+02,1.178882E+02,7.805091E-01,0
74.47085,42.70992,5.864067E+02,1.374301E+02,8.163833E-01,0
74.47077,42.71893,6.985629E+02,6.396970E+01,6.682554E-01,0
74.47069,42.72793,6.557450E+02,8.635861E+01,7.184039E-01,0
74.47062,42.73694,6.640938E+02,8.149516E+01,7.080811E-01,0
74.47054,42.74594,8.088017E+02,2.919084E+01,5.651221E-01,0
74.47046,42.75495,8.447177E+02,2.266585E+01,5.377193E-01,0
74.47039,42.76395,7.871141E+02,3.404914E+01,5.829703E-01,0
74.47031,42.77296,6.798238E+02,7.300586E+01,6.893699E-01,0
74.47023,42.78196,6.101121E+02,1.177223E+02,7.801980E-01,0
74.47016,42.79097,5.797178E+02,1.434291E+02,8.271677E-01,0
74.47008,42.79997,5.775026E+02,1.454584E+02,8.307984E-01,0
74.47000,42.80898,5.707780E+02,1.517479E+02,8.420057E-01,0
74.46993,42.81798,5.529665E+02,1.693351E+02,8.731039E-01,0
74.46985,42.82699,5.335395E+02,1.899965E+02,9.095678E-01,0
74.46977,42.83599,5.101175E+02,2.167706E+02,9.575002E-01,0
74.46970,42.84500,4.741291E+02,2.610321E+02,1.041089E+00,0
74.46962,42.85400,4.109703E+02,3.420360E+02,1.226068E+00,0
74.46954,42.86301,3.039454E+02,4.556800E+02,1.731392E+00,0
74.46946,42.87201,3.053508E+02,4.545548E+02,1.722279E+00,0
74.46939,42.88102,3.069354E+02,4.532724E+02,1.712111E+00,0
74.46931,42.89002,3.006555E+02,4.582700E+02,1.753083E+00,0
74.46923,42.89903,2.930671E+02,4.640088E+02,1.805109E+00,0
74.46916,42.90803,2.872875E+02,4.681592E+02,1.846713E+00,0
74.46908,42.91704,2.856789E+02,4.692805E+02,1.858612E+00,0
74.46900,42.92604,2.850565E+02,4.697106E+02,1.863256E+00,0
74.46892,42.93505,2.809907E+02,4.724650E+02,1.894131E+00,0
74.46885,42.94405,2.813821E+02,4.722040E+02,1.891117E+00,0
74.46877,42.95306,2.902769E+02,4.660362E+02,1.824971E+00,0
74.46869,42.96206,2.897889E+02,4.663863E+02,1.828488E+00,0
74.46861,42.97107,2.721199E+02,4.781517E+02,1.964934E+00,0
74.46854,42.98007,2.733452E+02,4.773924E+02,1.954860E+00,0
74.46846,42.98908,2.758238E+02,4.758308E+02,1.934776E+00,0
74.46838,42.99808,2.781882E+02,4.743092E+02,1.915976E+00,0
74.46830,43.00708,2.683309E+02,4.804470E+02,1.996706E+00,0
74.46823,43.01609,2.543666E+02,4.882301E+02,2.122596E+00,0
74.46815,43.02509,2.388710E+02,4.956682E+02,2.280839E+00,0
74.46807,43.03410,2.566102E+02,4.870500E+02,2.101378E+00,0
74.46799,43.04310,2.482369E+02,4.913194E+02,2.182662E+00,0
74.46791,43.05211,2.796545E+02,4.733499E+02,1.904488E+00,0
74.46784,43.06111,3.270117E+02,4.358064E+02,1.592403E+00,0
74.46776,43.07012,3.204213E+02,4.417870E+02,1.629927E+00,0
74.46768,43.07912,3.059776E+02,4.540492E+02,1.718243E+00,0
74.46760,43.08813,2.875164E+02,4.679983E+02,1.845030E+00,0
74.46753,43.09713,2.856231E+02,4.693193E+02,1.859028E+00,0
74.48313,42.70097,6.208874E+02,1.095544E+02,7.647275E-01,0
74.48306,42.70998,6.133182E+02,1.152410E+02,7.755341E-01,0
74.48298,42.71898,6.145292E+02,1.143151E+02,7.737862E-01,0
74.48291,42.72799,6.981304E+02,6.416580E+01,6.687291E-01,0
74.48283,42.73699,7.145642E+02,5.710596E+01,6.511637E-01,0
74.48276,42.74600,8.208723E+02,2.680312E+01,5.556255E-01,0
74.48268,42.75500,7.471016E+02,4.528887E+01,6.188241E-01,0
74.48261,42.76401,6.432988E+02,9.409270E+01,7.343268E-01,0
74.48253,42.77301,5.996420E+02,1.261293E+02,7.958019E-01,0
74.48246,42.78202,5.928131E+02,1.318657E+02,8.062979E-01,0
74.48238,42.79102,5.868673E+02,1.370241E+02,8.156502E-01,0
74.48231,42.80003,5.805984E+02,1.426283E+02,8.257329E-01,0
74.48223,42.80903,5.748698E+02,1.478977E+02,8.351529E-01,0
74.48216,42.81804,5.582112E+02,1.640181E+02,8.637260E-01,0
74.48208,42.82704,5.414645E+02,1.813882E+02,8.943538E-01,0
74.48201,42.83605,5.305478E+02,1.933082E+02,9.154375E-01,0
74.48193,42.84505,5.107176E+02,2.160616E+02,9.562131E-01,0
74.48186,42.85406,4.635042E+02,2.745877E+02,1.068435E+00,0
74.48178,42.86306,3.216084E+02,4.407274E+02,1.623047E+00,0
74.48171,42.87207,3.064993E+02,4.536268E+02,1.714898E+00,0
74.48163,42.88107,3.143418E+02,4.470912E+02,1.666041E+00,0
74.48156,42.89008,3.082076E+02,4.522329E+02,1.704029E+00,0
74.48148,42.89908,2.962234E+02,4.616617E+02,1.783121E+00,0
74.48141,42.90809,2.918349E+02,4.649095E+02,1.813830E+00,0
74.48133,42.91709,2.895930E+02,4.665264E+02,1.829903E+00,0
74.48125,42.92610,2.797053E+02,4.733163E+02,1.904092E+00,0
74.48118,42.93510,2.758822E+02,4.757936E+02,1.934308E+00,0
74.48110,42.94411,2.868865E+02,4.684402E+02,1.849665E+00,0
74.48103,42.95311,2.984369E+02,4.599818E+02,1.768000E+00,0
74.48095,42.96212,2.878115E+02,4.677908E+02,1.842866E+00,0
74.48088,42.97112,2.705368E+02,4.791203E+02,1.978093E+00,0
74.48080,42.98013,2.741956E+02,4.768607E+02,1.947926E+00,0
74.48072,42.98913,2.726557E+02,4.778206E+02,1.960516E+00,0
74.48065,42.99814,2.651841E+02,4.822929E+02,2.023836E+00,0
74.48057,43.00714,2.608631E+02,4.847401E+02,2.062232E+00,0
74.48050,43.01615,2.547265E+02,4.880428E+02,2.119164E+00,0
74.48042,43.02515,2.504753E+02,4.902139E+02,2.160362E+00,0
74.48035,43.03416,2.585460E+02,4.860107E+02,2.083388E+00,0
74.48027,43.04316,3.021873E+02,4.570717E+02,1.742920E+00,0
74.48019,43.05216,3.457886E+02,4.174958E+02,1.493875E+00,0
74.48012,43.06117,3.251882E+02,4.374851E+02,1.602623E+00,0
74.48004,43.07017,2.851660E+02,4.696351E+02,1.862438E+00,0
74.47997,43.07918,3.114472E+02,4.495439E+02,1.683766E+00,0
74.47989,43.08818,3.066621E+02,4.534946E+02,1.713856E+00,0
74.47981,43.09719,2.999947E+02,4.587830E+02,1.757501E+00,0
74.49534,42.70103,6.276274E+02,1.046909E+02,7.553405E-01,0
74.49527,42.71003,6.208200E+02,1.096040E+02,7.648227E-01,0
74.49520,42.71904,6.195240E+02,1.105611E+02,7.666535E-01,0
74.49512,42.72804,6.433111E+02,9.408476E+01,7.343106E-01,0
74.49505,42.73705,7.247891E+02,5.309892E+01,6.406656E-01,0
74.49498,42.74605,7.091852E+02,5.933020E+01,6.568171E-01,0
74.49490,42.75506,6.329728E+02,1.009655E+02,7.480471E-01,0
74.49483,42.76406,5.783390E+02,1.446897E+02,8.294241E-01,0
74.49476,42.77307,5.800375E+02,1.431380E+02,8.266464E-01,0
74.49468,42.78207,5.929115E+02,1.317817E+02,8.061449E-01,0
74.49461,42.79108,5.891021E+02,1.350674E+02,8.121113E-01,0
74.49454,42.80008,5.769944E+02,1.459268E+02,8.316360E-01,0
74.49446,42.80909,5.706654E+02,1.518548E+02,8.421957E-01,0
74.49439,42.81809,5.602449E+02,1.619873E+02,8.601401E-01,0
74.49432,42.82710,5.501260E+02,1.722620E+02,8.782637E-01,0
74.49424,42.83610,5.401683E+02,1.827795E+02,8.968098E-01,0
74.49417,42.84511,5.213986E+02,2.036383E+02,9.338375E-01,0
74.49410,42.85411,4.773141E+02,2.570006E+02,1.033146E+00,0
74.49402,42.86312,3.378160E+02,4.254948E+02,1.534276E+00,0
74.49395,42.87212,3.195114E+02,4.425942E+02,1.635239E+00,0
74.49388,42.88113,3.184699E+02,4.435121E+02,1.641358E+00,0
74.49380,42.89013,3.041113E+02,4.555477E+02,1.730311E+00,0
74.49373,42.89914,2.916657E+02,4.650326E+02,1.815034E+00,0
74.49366,42.90814,2.901490E+02,4.661282E+02,1.825892E+00,0
74.49358,42.91715,2.844719E+02,4.701124E+02,1.867637E+00,0
74.49351,42.92615,2.726980E+02,4.777946E+02,1.960168E+00,0
74.49343,42.93516,2.766211E+02,4.753213E+02,1.928398E+00,0
74.49336,42.94416,2.897541E+02,4.664112E+02,1.828739E+00,0
74.49329,42.95317,2.907606E+02,4.656879E+02,1.821499E+00,0
74.49321,42.96217,2.850274E+02,4.697305E+02,1.863474E+00,0
74.49314,42.97118,2.719048E+02,4.782840E+02,1.966712E+00,0
74.49306,42.98018,2.758376E+02,4.758220E+02,1.934667E+00,0
74.49299,42.98919,2.769249E+02,4.751262E+02,1.925978E+00,0
74.49292,42.99819,2.687519E+02,4.801958E+02,1.993129E+00,0
74.49284,43.00720,2.691912E+02,4.799327E+02,1.989409E+00,0
74.49277,43.01620,2.777761E+02,4.745767E+02,1.919228E+00,0
74.49269,43.02521,2.773826E+02,4.748313E+02,1.922343E+00,0
74.49262,43.03421,2.936579E+02,4.635738E+02,1.800954E+00,0
74.49255,43.04321,3.272102E+02,4.356225E+02,1.591299E+00,0
74.49247,43.05222,3.449879E+02,4.183138E+02,1.497842E+00,0
74.49240,43.06122,2.956024E+02,4.621282E+02,1.787407E+00,0
74.49232,43.07023,2.808907E+02,4.725315E+02,1.894902E+00,0
74.49225,43.07923,3.064069E+02,4.537016E+02,1.715490E+00,0
74.49217,43.08824,3.076112E+02,4.527216E+02,1.707809E+00,0
74.49210,43.09724,2.889958E+02,4.669522E+02,1.834229E+00,0
74.50755,42.70108,6.167014E+02,1.126697E+02,7.706687E-01,0
74.50748,42.71009,6.046884E+02,1.220188E+02,7.882091E-01,0
74.50741,42.71909,5.975329E+02,1.278795E+02,7.990160E-01,0
74.50734,42.72810,5.915442E+02,1.329538E+02,8.082769E-01,0
74.50727,42.73710,5.784318E+02,1.446046E+02,8.292723E-01,0
74.50719,42.74611,5.631332E+02,1.591328E+02,8.550949E-01,0
74.50712,42.75511,5.676331E+02,1.547558E+02,8.473449E-01,0
